id_cliente,nombre,email,ciudad,fecha_registro
404,cliente 404,cliente404@mail.com,Lima,10-16-2020
405,cliente 405,cliente405@mail.com,Iquitos  ,N/A
406,Cliente 406  ,cliente406@mail.com,  TRUJILLO  ,2020/09/24 13:18:56
407,cliente 407,cliente407@mail.com,  Tacna,11-05-2024
408,cliente 408,cliente408@mail.com,  IQUITOS,2024-05-24
409,cliente 409  ,cliente409@mail.com,TRUJILLO,N/A
410,  CLIENTE 410,cliente410@mail.com,TACNA,04-20-2023
411,  Cliente 411,cliente411@mail.com,  cusco,N/A
412,  cliente 412,cliente412@mail.com,IQUITOS,2021-02-19
413,CLIENTE 413  ,cliente413@mail.com,TACNA,2019-06-07
414,Cliente 414,cliente414@mail.com,  LIMA,10-14-2019
415,  CLIENTE 415,cliente415@mail.com,cusco,2024-05-24
416,Cliente 416  ,cliente416@mail.com,  Lima,09/08/2022
417,Cliente 417,cliente417@mail.com,piura,N/A
418,CLIENTE 418,cliente418@mail.com,Arequipa,2019-05-17
419,Cliente 419,cliente419@mail.com,  IQUITOS,2019-01-12
420,  Cliente 420,cliente420@mail.com,Tacna  ,02/11/2021
421,  Cliente 421,cliente421@mail.com,arequipa,N/A
422,,cliente422@mail.com,  Arequipa  ,2024/06/02 10:36:59
423,  CLIENTE 423,cliente423@mail.com,TACNA  ,24/03/2021
424,  cliente 424  ,cliente424@mail.com,Cusco  ,17/05/2020
425,  CLIENTE 425,cliente425@mail.com,Iquitos,N/A
426,Cliente 426,cliente426@mail.com,PIURA,11/09/2023
427,CLIENTE 427,cliente427@mail.com,  Lima,N/A
428,  Cliente 428,cliente428@mail.com,trujillo,09/10/2023
429,CLIENTE 429,cliente429@mail.com,  Lima,N/A
430,cliente 430,cliente430@mail.com,  TRUJILLO,N/A
431,  Cliente 431  ,cliente431@mail.com,lima,2019/08/22 18:35:18
432,Cliente 432,cliente432@mail.com,  Tacna  ,2024-11-16
433,  CLIENTE 433  ,cliente433@mail.com,piura,N/A
434,cliente 434  ,cliente434@mail.com,IQUITOS,08-23-2023
435,cliente 435,cliente435@mail.com,  Trujillo,2019/04/22 22:27:09
436,Cliente 436  ,cliente436@mail.com,Iquitos,2022/02/21 02:44:21
437,CLIENTE 437,cliente437@mail.com,Iquitos  ,2023-12-15
438,  cliente 438,cliente438@mail.com,IQUITOS,13/09/2023
439,cliente 439  ,cliente439@mail.com,  CHICLAYO  ,05/04/2020
440,CLIENTE 440,cliente440@mail.com,cusco  ,N/A
441,Cliente 441  ,cliente441@mail.com,  LIMA  ,2020/01/31 23:01:36
442,Cliente 442  ,cliente442@mail.com,IQUITOS  ,N/A
443,  Cliente 443,cliente443@mail.com,lima,08-15-2021
444,CLIENTE 444,cliente444@mail.com,Iquitos  ,06/02/2022
445,  cliente 445,cliente445@mail.com,Trujillo,N/A
446,  cliente 446  ,cliente446@mail.com,CUSCO,N/A
447,  CLIENTE 447  ,cliente447@mail.com,  Cusco,2020/10/14 16:26:30
448,cliente 448  ,cliente448@mail.com,  Tacna  ,10-20-2024
449,  Cliente 449  ,cliente449@mail.com,  Chiclayo  ,02-14-2021
450,Cliente 450  ,cliente450@mail.com,tacna,N/A
451,  Cliente 451,cliente450mail.com,  tacna,11-16-2019
452,CLIENTE 452,cliente452@mail.com,Tacna,01-03-2022
453,Cliente 453,cliente453@mail.com,tacna  ,2023/10/06 11:56:27
454,Cliente 454  ,cliente454@mail.com,TACNA,2022/06/16 13:41:39
455,Cliente 455  ,cliente455@mail.com,piura,04-12-2024
456,Cliente 456,cliente456@mail.com,cusco  ,N/A
457,  CLIENTE 457  ,cliente457@mail.com,tacna,05/01/2021
458,Cliente 458  ,cliente458@mail.com,  IQUITOS  ,N/A
459,cliente 459,cliente459@mail.com,cusco  ,N/A
460,  Cliente 460,cliente460@mail.com,  Cusco  ,04/07/2022
461,CLIENTE 461  ,cliente461@mail.com,Arequipa,2019/03/19 00:12:19
462,  Cliente 462  ,cliente462@mail.com,Piura  ,N/A
463,  CLIENTE 463  ,cliente463@mail.com,Tacna,10-29-2021
464,  Cliente 464,cliente464@mail.com,Lima,07-03-2022
465,,cliente465@mail.com,  Trujillo  ,2024/09/12 07:53:45
466,  CLIENTE 466  ,cliente466@mail.com,chiclayo,2021/02/10 00:41:26
467,  Cliente 467,cliente467@mail.com,Iquitos,2021/04/08 22:28:32
468,  Cliente 468,cliente468@mail.com,Lima,2020-05-09
469,cliente 469  ,cliente469@mail.com,PIURA  ,2024-12-18
470,  Cliente 470  ,cliente470@mail.com,Trujillo,12-02-2019
471,CLIENTE 471  ,cliente471@mail.com,PIURA,N/A
472,  Cliente 472,cliente472@mail.com,  Iquitos,2019-05-01
473,  cliente 473,cliente473@mail.com,Cusco,N/A
474,  Cliente 474  ,cliente474@mail.com,trujillo,22/11/2020
475,  Cliente 475  ,cliente475@mail.com,  CUSCO  ,09-12-2020
476,Cliente 476,cliente476@mail.com,Iquitos  ,2022-12-01
477,CLIENTE 477  ,cliente477@mail.com,lima,12-22-2021
478,cliente 478,cliente478@mail.com,,06/08/2021
479,cliente 479,cliente479@mail.com,  Lima  ,08/12/2020
480,cliente 480  ,cliente480@mail.com,  TRUJILLO,11-23-2020
481,Cliente 481  ,cliente481@mail.com,  Trujillo  ,2019-03-15
482,cliente 482,cliente482@mail.com,  tacna,08-12-2024
483,  Cliente 483,cliente483@mail.com,,N/A
484,CLIENTE 484,   TEST@MAIL.COM  ,Tacna,N/A
485,cliente 485  ,cliente485@mail.com,  PIURA  ,N/A
486,Cliente 486,cliente486@mail.com,Tacna,N/A
487,  Cliente 487  ,cliente487@mail.com,  cusco,N/A
488,CLIENTE 488,cliente488@mail.com,  Trujillo  ,17/05/2021
489,  cliente 489,cliente489@mail.com,LIMA  ,2021-12-26
490,Cliente 490,cliente490@mail.com,  Piura  ,2024-06-16
491,Cliente 491  ,cliente491@mail.com,  IQUITOS,2023/05/02 16:02:24
492,CLIENTE 492,cliente492@mail.com,Piura,05-26-2022
493,Cliente 493,cliente493@mail.com,  Lima  ,12/10/2024
494,Cliente 494  ,cliente494@mail.com,Tacna,24/07/2023
495,Cliente 495,cliente495@mail.com,  Piura  ,10-25-2021
496,CLIENTE 496,cliente496@mail.com,  Chiclayo  ,03-27-2019
497,Cliente 497  ,cliente497@mail.com,cusco,N/A
498,CLIENTE 498,cliente498@mail.com,Trujillo,22/03/2021
499,CLIENTE 499,cliente499@mail.com,  Lima  ,08/07/2020
500,  Cliente 500,cliente500@mail.com,  TRUJILLO,12-09-2023
501,  cliente 501,cliente500mail.com,  chiclayo,04-04-2021
502,  CLIENTE 502  ,cliente502@mail.com,  Piura,2019-04-29
503,Cliente 503,cliente503@mail.com,  Piura,N/A
504,  CLIENTE 504  ,cliente504@mail.com,iquitos,2024/01/28 11:34:36
505,  cliente 505,cliente505@mail.com,chiclayo,N/A
506,Cliente 506  ,cliente506@mail.com,  Lima  ,10/12/2021
507,  cliente 507  ,cliente507@mail.com,Iquitos  ,2021-09-01
508,  Cliente 508  ,cliente508@mail.com,Cusco  ,09-17-2022
509,Cliente 509,cliente509@mail.com,Iquitos  ,2024/02/27 10:12:29
510,CLIENTE 510  ,cliente510@mail.com,Arequipa,08/05/2023
511,  Cliente 511  ,cliente510mail.com,LIMA,2019/12/26 07:10:29
512,,cliente512@mail.com,  AREQUIPA  ,N/A
513,CLIENTE 513  ,cliente513@mail.com,chiclayo  ,2023-11-27
514,Cliente 514,cliente514@mail.com,tacna,N/A
515,Cliente 515,cliente515@mail.com,  Arequipa,03-02-2021
516,Cliente 516,cliente516@mail.com,Cusco  ,2019-05-18
517,  CLIENTE 517,cliente517@mail.com,IQUITOS,N/A
518,  Cliente 518,cliente518@mail.com,tacna,2019/01/06 06:06:38
519,cliente 519,cliente518mail.com,iquitos  ,2023-06-04
520,  Cliente 520,cliente520@mail.com,Arequipa,2023-07-31
521,  CLIENTE 521,cliente521@mail.com,IQUITOS,11-03-2024
522,cliente 522  ,cliente522@mail.com,  Chiclayo,09-14-2024
523,CLIENTE 523,cliente523@mail.com,TACNA  ,2020/09/04 04:00:15
524,Cliente 524,cliente524@mail.com,Chiclayo  ,2022/02/05 14:19:17
525,  CLIENTE 525,cliente525@mail.com,arequipa,2022-09-01
526,  CLIENTE 526,cliente526@mail.com,  Chiclayo,06/08/2019
527,cliente 527,cliente527@mail.com,Cusco  ,N/A
528,  Cliente 528,cliente528@mail.com,  arequipa,2021-10-22
529,  Cliente 529,cliente529@mail.com,AREQUIPA  ,2024/04/20 01:50:06
530,  Cliente 530,cliente530@mail.com,Arequipa,2021-09-02
531,  CLIENTE 531,cliente531@mail.com,  Lima,08-23-2024
532,  Cliente 532,cliente532@mail.com,  iquitos,N/A
533,Cliente 533  ,cliente532mail.com,Lima,2021-07-22
534,  CLIENTE 534  ,cliente534@mail.com,Lima,04-25-2023
535,Cliente 535,cliente535@mail.com,Cusco,N/A
536,cliente 536,cliente536@mail.com,Tacna,N/A
537,cliente 537  ,cliente537@mail.com,Iquitos,22/06/2022
538,  Cliente 538  ,cliente538@mail.com,CHICLAYO,10-10-2021
539,cliente 539,cliente539@mail.com,Piura,N/A
540,Cliente 540,cliente540@mail.com,arequipa,06/12/2024
541,Cliente 541,cliente541@mail.com,Chiclayo,07/07/2021
542,  cliente 542  ,cliente542@mail.com,Arequipa  ,2023-09-19
543,cliente 543  ,cliente542mail.com,  CUSCO  ,2020/01/31 11:15:59
544,Cliente 544  ,cliente544@mail.com,AREQUIPA,2020/08/19 00:38:03
545,Cliente 545  ,cliente545@mail.com,  Lima,N/A
546,CLIENTE 546  ,cliente546@mail.com,iquitos,N/A
547,  CLIENTE 547,cliente547@mail.com,PIURA  ,N/A
548,CLIENTE 548  ,cliente548@mail.com,  TRUJILLO,2024-10-05
549,Cliente 549,cliente549@mail.com,  Arequipa  ,24/06/2020
550,Cliente 550,cliente550@mail.com,  Chiclayo  ,2024/03/27 08:07:06
551,  CLIENTE 551,cliente551@mail.com,lima  ,11-04-2023
552,  Cliente 552  ,cliente552@mail.com,  Trujillo,2021/07/24 00:26:57
553,  cliente 553,cliente553@mail.com,piura  ,15/06/2022
554,  CLIENTE 554  ,cliente554@mail.com,  trujillo,30/08/2023
555,  Cliente 555,cliente555@mail.com,Lima  ,01-02-2019
556,cliente 556  ,cliente556@mail.com,  Iquitos  ,2021-08-02
557,cliente 557,cliente557@mail.com,Iquitos,2021/06/10 09:50:14
558,CLIENTE 558,cliente558@mail.com,TACNA,N/A
559,  Cliente 559,cliente559@mail.com,Iquitos,2022-08-28
560,CLIENTE 560  ,cliente560@mail.com,Tacna,N/A
561,Cliente 561  ,cliente561@mail.com,Trujillo,2024/02/28 19:57:54
562,CLIENTE 562  ,cliente562@mail.com,Cusco,07-27-2024
563,cliente 563,cliente563@mail.com,  Chiclayo,2021-09-28
564,Cliente 564,cliente563mail.com,chiclayo  ,2022/12/15 16:01:56
565,Cliente 565,cliente565@mail.com,trujillo,N/A
566,Cliente 566,cliente566@mail.com,  Arequipa  ,2022/10/05 17:49:26
567,CLIENTE 567,cliente567@mail.com,arequipa,30/09/2024
568,cliente 568,cliente568@mail.com,IQUITOS,25/10/2020
569,Cliente 569,cliente568mail.com,  chiclayo  ,2023/05/08 03:53:44
570,,cliente570@mail.com,chiclayo,N/A
571,  CLIENTE 571,cliente571@mail.com,Tacna  ,11/06/2020
572,  Cliente 572,cliente572@mail.com,Cusco,2024/08/08 23:28:21
573,Cliente 573  ,cliente573@mail.com,Lima,2019/09/21 10:48:48
574,  CLIENTE 574,cliente574@mail.com,  Arequipa  ,N/A
575,Cliente 575,cliente575@mail.com,  chiclayo,21/05/2023
576,CLIENTE 576  ,cliente576@mail.com,TACNA  ,N/A
577,  cliente 577,cliente577@mail.com,Piura,N/A
578,  Cliente 578  ,cliente578@mail.com,  Tacna  ,N/A
579,cliente 579  ,cliente579@mail.com,  Arequipa  ,07/11/2021
580,  CLIENTE 580,cliente580@mail.com,  arequipa  ,18/10/2019
581,cliente 581  ,cliente581@mail.com,  Tacna  ,2020-12-30
582,  CLIENTE 582,cliente582@mail.com,  lima,09-21-2024
583,cliente 583  ,cliente582mail.com,  trujillo,2021/08/22 10:33:10
584,,cliente584@mail.com,  Arequipa  ,11-28-2020
585,Cliente 585,cliente585@mail.com,TACNA,N/A
586,cliente 586,cliente586@mail.com,  Chiclayo  ,2020-04-02
587,Cliente 587  ,cliente587@mail.com,  TACNA  ,2019-03-17
588,cliente 588,cliente588@mail.com,  cusco,2019/05/24 13:56:41
589,  Cliente 589  ,cliente589@mail.com,Trujillo  ,2021/01/30 16:46:59
590,  Cliente 590,cliente590@mail.com,Piura  ,01-16-2023
591,Cliente 591,cliente591@mail.com,Lima,03-14-2024
592,cliente 592  ,cliente592@mail.com,  iquitos,15/08/2019
593,cliente 593,cliente593@mail.com,piura,11-15-2022
594,  cliente 594,cliente594@mail.com,  Trujillo  ,07-11-2022
595,  Cliente 595  ,cliente595@mail.com,Trujillo  ,N/A
596,Cliente 596  ,cliente596@mail.com,Trujillo  ,2023-11-24
597,  Cliente 597  ,cliente597@mail.com,  piura  ,08-27-2020
598,  Cliente 598  ,cliente598@mail.com,Chiclayo  ,03/12/2024
599,cliente 599  ,cliente599@mail.com,trujillo  ,04-07-2022
600,Cliente 600  ,cliente600@mail.com,Tacna  ,N/A
601,  Cliente 601,cliente601@mail.com,  Piura,2022/05/26 16:16:38
602,Cliente 602  ,cliente602@mail.com,  IQUITOS  ,N/A
603,Cliente 603,cliente603@mail.com,Trujillo,03/04/2020
604,  Cliente 604  ,cliente604@mail.com,Tacna,2024/07/31 07:13:50
605,  cliente 605  ,cliente605@mail.com,Chiclayo,2024-11-06
606,  Cliente 606  ,cliente606@mail.com,  Cusco,18/01/2019
607,Cliente 607,cliente607@mail.com,Chiclayo,28/11/2019
608,CLIENTE 608,cliente608@mail.com,IQUITOS,08-13-2022
609,cliente 609,cliente609@mail.com,trujillo  ,10/11/2020
610,  CLIENTE 610  ,cliente610@mail.com,  Iquitos,2020-06-30
611,cliente 611  ,cliente611@mail.com,Piura  ,2024-12-02
612,  Cliente 612,cliente612@mail.com,Arequipa,2023-05-29
613,Cliente 613  ,cliente613@mail.com,trujillo  ,14/12/2022
614,  Cliente 614  ,cliente614@mail.com,  Arequipa  ,N/A
615,  cliente 615,cliente615@mail.com,  Tacna,28/09/2023
616,Cliente 616,cliente616@mail.com,CUSCO  ,02-13-2021
617,cliente 617  ,cliente617@mail.com,LIMA  ,2020-01-13
618,  CLIENTE 618  ,cliente618@mail.com,IQUITOS,11-19-2022
619,  CLIENTE 619,cliente619@mail.com,,2020-02-19
620,  Cliente 620,cliente620@mail.com,Cusco,12-14-2022
621,cliente 621,cliente621@mail.com,Trujillo  ,2024/09/05 02:12:12
622,  cliente 622,cliente622@mail.com,AREQUIPA,2023/07/09 04:03:48
623,Cliente 623,cliente623@mail.com,CHICLAYO  ,2023-10-03
624,  Cliente 624,cliente623mail.com,,01-25-2024
625,  Cliente 625  ,cliente625@mail.com,piura,12/09/2021
626,cliente 626,cliente626@mail.com,AREQUIPA,N/A
627,Cliente 627  ,cliente627@mail.com,Piura  ,18/03/2024
628,  Cliente 628,cliente628@mail.com,  Tacna,18/04/2023
629,,cliente629@mail.com,  CHICLAYO,N/A
630,  cliente 630,cliente630@mail.com,Chiclayo  ,N/A
631,CLIENTE 631  ,cliente631@mail.com,Lima  ,10-17-2022
632,Cliente 632,cliente632@mail.com,  TRUJILLO,N/A
633,CLIENTE 633,cliente633@mail.com,piura  ,2023/01/14 18:17:28
634,  cliente 634,cliente634@mail.com,LIMA,N/A
635,CLIENTE 635,cliente635@mail.com,Arequipa  ,16/03/2021
636,CLIENTE 636  ,cliente636@mail.com,  AREQUIPA,2021-02-07
637,Cliente 637,cliente637@mail.com,LIMA  ,2024/06/04 03:28:58
638,  CLIENTE 638,cliente638@mail.com,  CHICLAYO,N/A
639,cliente 639  ,cliente639@mail.com,Arequipa  ,N/A
640,cliente 640  ,cliente640@mail.com,Iquitos  ,2023-02-14
641,Cliente 641,cliente641@mail.com,Tacna,05-01-2024
642,  Cliente 642,cliente642@mail.com,Tacna,13/01/2021
643,  Cliente 643,cliente643@mail.com,iquitos,2021-05-03
644,Cliente 644,cliente644@mail.com,LIMA,09-28-2022
645,  CLIENTE 645,cliente645@mail.com,  IQUITOS,29/08/2019
646,Cliente 646,cliente646@mail.com,  piura  ,N/A
647,  CLIENTE 647,cliente647@mail.com,PIURA  ,12-29-2020
648,Cliente 648  ,cliente648@mail.com,Lima,2021-04-24
649,cliente 649,cliente649@mail.com,  Iquitos  ,2021/11/09 10:36:27
650,  Cliente 650,cliente650@mail.com,Piura,2021-09-20
651,cliente 651,cliente651@mail.com,Chiclayo  ,2023-08-06
652,CLIENTE 652,cliente652@mail.com,Iquitos  ,2019/09/08 08:18:20
653,  Cliente 653,cliente653@mail.com,  CHICLAYO,03-05-2020
654,Cliente 654,cliente654@mail.com,piura,04-13-2020
655,cliente 655,cliente655@mail.com,Tacna,2020-12-19
656,Cliente 656  ,cliente655mail.com,  Piura,2022-04-05
657,cliente 657,cliente657@mail.com,Chiclayo,11-26-2024
658,CLIENTE 658  ,cliente658@mail.com,Cusco  ,2020/04/19 17:59:10
659,Cliente 659  ,cliente659@mail.com,TRUJILLO  ,26/10/2020
660,CLIENTE 660,cliente660@mail.com,  Arequipa  ,2019/07/19 13:15:01
661,Cliente 661,cliente661@mail.com,iquitos,N/A
662,Cliente 662,cliente662@mail.com,Cusco,2022-06-20
663,Cliente 663  ,cliente663@mail.com,  piura,10-25-2021
664,  CLIENTE 664,cliente664@mail.com,Tacna,2023/08/13 20:01:09
665,Cliente 665  ,cliente665@mail.com,Lima  ,N/A
666,CLIENTE 666,cliente666@mail.com,  Piura  ,N/A
667,Cliente 667,cliente667@mail.com,tacna,2019-07-13
668,Cliente 668  ,cliente668@mail.com,TRUJILLO  ,04/10/2020
669,  Cliente 669,   TEST@MAIL.COM  ,Piura  ,29/07/2022
670,  Cliente 670,cliente670@mail.com,  chiclayo,N/A
671,Cliente 671  ,cliente671@mail.com,Lima,2023/12/20 16:07:03
672,Cliente 672  ,,TACNA,N/A
673,cliente 673,cliente673@mail.com,  Tacna,2019-03-02
674,  Cliente 674,cliente673mail.com,  tacna  ,2023-11-24
675,  Cliente 675  ,cliente675@mail.com,,27/03/2022
676,  cliente 676  ,cliente676@mail.com,PIURA,N/A
677,Cliente 677,cliente677@mail.com,  TRUJILLO  ,01-19-2019
678,Cliente 678,cliente678@mail.com,Iquitos,12-28-2021
679,Cliente 679,cliente679@mail.com,  arequipa,2021/07/16 18:10:23
680,cliente 680  ,cliente680@mail.com,Arequipa,2022/04/26 15:30:43
681,  Cliente 681  ,cliente681@mail.com,  Iquitos,25/07/2022
682,cliente 682,cliente682@mail.com,  Piura,2023-07-31
683,Cliente 683,cliente683@mail.com,chiclayo  ,08-24-2023
684,  Cliente 684,cliente684@mail.com,Trujillo,02-18-2024
685,Cliente 685,cliente685@mail.com,Lima,11-16-2020
686,cliente 686,cliente686@mail.com,Tacna,02-25-2023
687,cliente 687,cliente687@mail.com,Tacna,12/11/2020
688,  Cliente 688  ,cliente688@mail.com,piura  ,N/A
689,Cliente 689  ,cliente689@mail.com,  CHICLAYO  ,09-16-2022
690,Cliente 690,cliente690@mail.com,  Arequipa  ,2023-02-17
691,Cliente 691,cliente691@mail.com,AREQUIPA,04-01-2019
692,Cliente 692,cliente692@mail.com,Tacna,2022/04/23 03:17:40
693,Cliente 693,cliente693@mail.com,  PIURA  ,2021-11-10
694,CLIENTE 694,cliente694@mail.com,  TRUJILLO,N/A
695,cliente 695  ,cliente695@mail.com,  Arequipa,10-11-2024
696,Cliente 696,cliente696@mail.com,TRUJILLO,10/06/2022
697,CLIENTE 697,cliente697@mail.com,  chiclayo  ,27/05/2020
698,cliente 698  ,cliente698@mail.com,arequipa  ,12-23-2022
699,cliente 699  ,cliente699@mail.com,Arequipa  ,2020/02/01 12:37:04
700,  cliente 700  ,cliente700@mail.com,  cusco  ,17/04/2024
701,CLIENTE 701  ,cliente701@mail.com,  Arequipa,2023-07-18
702,Cliente 702  ,cliente702@mail.com,Iquitos  ,2019/03/25 18:45:51
703,  Cliente 703,cliente703@mail.com,,N/A
704,  Cliente 704  ,cliente704@mail.com,Iquitos  ,N/A
705,  cliente 705  ,cliente705@mail.com,PIURA,20/10/2023
706,cliente 706,cliente706@mail.com,  PIURA  ,2024/08/21 20:50:42
707,  Cliente 707  ,cliente707@mail.com,trujillo,26/03/2019
708,Cliente 708,cliente708@mail.com,Iquitos,N/A
709,cliente 709  ,cliente709@mail.com,IQUITOS,19/06/2024
710,  Cliente 710,cliente710@mail.com,Iquitos  ,2022/08/24 15:41:04
711,CLIENTE 711  ,cliente711@mail.com,chiclayo  ,02-26-2020
712,cliente 712,cliente712@mail.com,  AREQUIPA,N/A
713,Cliente 713,cliente713@mail.com,Lima,07-18-2020
714,  cliente 714,cliente714@mail.com,Trujillo,2019/06/06 05:29:38
715,  Cliente 715  ,cliente715@mail.com,  IQUITOS,N/A
716,Cliente 716  ,cliente716@mail.com,  Iquitos  ,23/03/2022
717,Cliente 717,cliente717@mail.com,Cusco,14/10/2021
718,  Cliente 718,cliente718@mail.com,trujillo,19/10/2020
719,Cliente 719,,  iquitos,N/A
720,CLIENTE 720  ,cliente720@mail.com,TRUJILLO  ,N/A
721,CLIENTE 721,cliente721@mail.com,  Arequipa,14/11/2021
722,  Cliente 722,cliente722@mail.com,CUSCO  ,23/03/2022
723,Cliente 723,cliente723@mail.com,Trujillo  ,05-14-2021
724,Cliente 724  ,cliente724@mail.com,Lima  ,N/A
725,Cliente 725,cliente725@mail.com,Lima  ,22/02/2021
726,CLIENTE 726,cliente726@mail.com,PIURA,2019/09/12 11:22:16
727,Cliente 727  ,cliente727@mail.com,cusco,01/01/2023
728,CLIENTE 728,cliente728@mail.com,  cusco  ,N/A
729,Cliente 729  ,cliente729@mail.com,Piura,03/08/2023
730,CLIENTE 730  ,cliente730@mail.com,  Trujillo,06-11-2019
731,  cliente 731,cliente731@mail.com,CUSCO  ,2021-12-23
732,  Cliente 732  ,cliente732@mail.com,Lima  ,N/A
733,Cliente 733,cliente733@mail.com,Lima  ,N/A
734,CLIENTE 734  ,cliente734@mail.com,  Iquitos,2019-08-02
735,Cliente 735,cliente735@mail.com,Arequipa  ,17/07/2024
736,Cliente 736  ,cliente736@mail.com,Cusco,05-06-2019
737,  CLIENTE 737,cliente737@mail.com,Trujillo,07/04/2019
738,cliente 738,cliente738@mail.com,  Piura,2021-02-07
739,  cliente 739,cliente739@mail.com,  piura  ,09-11-2020
740,Cliente 740  ,cliente740@mail.com,  trujillo  ,2019/03/05 07:38:39
741,  Cliente 741  ,cliente741@mail.com,  chiclayo,2024/04/14 10:08:40
742,cliente 742,cliente742@mail.com,TACNA  ,04-18-2020
743,cliente 743  ,cliente743@mail.com,arequipa,2021/01/11 03:12:00
744,CLIENTE 744,cliente744@mail.com,  PIURA,01-28-2020
745,cliente 745  ,cliente745@mail.com,Cusco,11/01/2023
746,cliente 746,cliente746@mail.com,  Arequipa  ,10/09/2024
747,  cliente 747,cliente747@mail.com,  Cusco  ,2019-12-22
748,  cliente 748  ,cliente748@mail.com,Chiclayo,19/10/2023
749,  Cliente 749,cliente749@mail.com,Lima  ,08/11/2020
750,  CLIENTE 750,cliente750@mail.com,  AREQUIPA,2022-12-15
751,  cliente 751  ,cliente751@mail.com,  iquitos,N/A
752,cliente 752  ,cliente752@mail.com,PIURA,N/A
753,  cliente 753,cliente753@mail.com,  Arequipa,02-20-2022
754,cliente 754,cliente754@mail.com,  Arequipa  ,N/A
755,  CLIENTE 755  ,cliente755@mail.com,Arequipa,N/A
756,CLIENTE 756,cliente756@mail.com,TACNA  ,N/A
757,Cliente 757  ,cliente757@mail.com,AREQUIPA,22/12/2019
758,cliente 758,cliente758@mail.com,Cusco,N/A
759,Cliente 759,cliente759@mail.com,LIMA,24/08/2021
760,Cliente 760,cliente760@mail.com,  CHICLAYO,02/12/2019
761,cliente 761  ,cliente761@mail.com,TRUJILLO,2023-12-03
762,Cliente 762,,arequipa,03-21-2019
763,  CLIENTE 763,cliente763@mail.com,  Piura,2021-08-27
764,cliente 764  ,cliente764@mail.com,AREQUIPA,2023/11/24 22:30:56
765,cliente 765,cliente765@mail.com,piura  ,05/10/2024
766,  CLIENTE 766  ,cliente766@mail.com,Cusco,N/A
767,  CLIENTE 767  ,cliente767@mail.com,piura,N/A
768,Cliente 768,cliente768@mail.com,Iquitos,2020/09/08 04:32:24
769,Cliente 769,cliente769@mail.com,trujillo,08-25-2019
770,  Cliente 770  ,cliente770@mail.com,  lima,14/01/2024
771,Cliente 771,cliente771@mail.com,piura  ,2024/11/15 15:56:35
772,  CLIENTE 772,cliente772@mail.com,Piura,2024/05/02 18:34:58
773,  Cliente 773,cliente773@mail.com,  lima,2021/01/24 12:09:45
774,Cliente 774  ,cliente774@mail.com,trujillo,13/11/2019
775,  Cliente 775,cliente775@mail.com,arequipa  ,06/12/2024
776,Cliente 776,cliente776@mail.com,Piura  ,25/07/2021
777,Cliente 777  ,cliente777@mail.com,LIMA  ,26/10/2024
778,Cliente 778,cliente778@mail.com,,2024-02-09
779,  Cliente 779  ,cliente779@mail.com,Iquitos,2020/01/12 02:31:10
780,Cliente 780  ,cliente780@mail.com,Cusco,2023-10-25
781,  Cliente 781  ,cliente781@mail.com,  Lima,05-08-2019
782,Cliente 782,cliente782@mail.com,  CUSCO,2021/12/14 17:23:20
783,cliente 783  ,cliente783@mail.com,  Iquitos  ,14/07/2023
784,  Cliente 784,cliente784@mail.com,TRUJILLO,23/08/2022
785,  cliente 785,cliente785@mail.com,  AREQUIPA,17/08/2024
786,Cliente 786,cliente786@mail.com,  lima,2022-02-25
787,CLIENTE 787,cliente787@mail.com,  CHICLAYO,03/08/2019
788,  Cliente 788  ,cliente788@mail.com,  IQUITOS,2023/04/21 23:10:15
789,cliente 789,cliente789@mail.com,Iquitos,N/A
790,Cliente 790,cliente790@mail.com,Chiclayo  ,2021/11/26 04:02:26
791,CLIENTE 791  ,cliente791@mail.com,Tacna  ,02-09-2019
792,  Cliente 792,cliente792@mail.com,  iquitos,2022/07/29 01:50:59
